"",element,car_names,car_prices,car_registered_date,car_km,car_PS,car_configuration,car_fuelType,car_adresse,Datum,Marke,Typ_grob,Typ,Status,VerkauftIn
"10683",827.3,BMW 520d Touring xDrive Luxury Line Steptronic,16999,09.2015,203'000,190,Automatikgetriebe,Diesel,8046 Zürich,2023-11-17,BMW ,520d ,520d Touring ,TRUE,FALSE
"10684",827.4,OLDSMOBILE NINETY EIGHT,45000,01.1959,63'000,,Automatikgetriebe,,8954 Geroldswil,2023-11-17,OLDSMOBILE ,NINETY ,NINETY ,TRUE,FALSE
"10685",827.5,DODGE VIPER,89900,04.2009,10'000,610,Handschaltung,Benzin,9443 Widnau,2023-11-17,DODGE ,"","",TRUE,FALSE
"10686",827.6,AUSTIN,16000,03.1954,50'000,,Handschaltung,,3283 Kallnach,2023-11-17,"","","",TRUE,FALSE
"10687",827.7,FERRARI 456 GT,85000,04.1995,49'000,442,Handschaltung,Benzin,8280 Kreuzlingen,2023-11-17,FERRARI ,456 ,456 ,TRUE,FALSE
"10688",827.8,MERCEDES-BENZ SLK 320 Final Edition,24900,06.2004,34'900,218,Automatikgetriebe,Benzin,6234 Triengen,2023-11-17,MERCEDES-BENZ ,SLK ,SLK 320 ,TRUE,FALSE
"10689",827.9,LEXUS NX 300H Comfort,29900,11.2015,68'800,197,Automatikgetriebe,Hybrid,8645 Jona,2023-11-17,LEXUS ,NX ,NX 300H ,TRUE,FALSE
"10690",827.10,FORD MUSTANG Sportroof Mach 1,95000,01.1969,999'999,0,Automatikgetriebe,Benzin,1533 Ménières,2023-11-17,FORD ,MUSTANG ,MUSTANG Sportroof ,TRUE,FALSE
"10691",827.11,RENAULT Captur 0.9 12V Dynamique,7900,06.2016,145'165,90,Handschaltung,Benzin,8309 Nürensdorf / Zürich,2023-11-17,RENAULT ,Captur ,Captur 0.9 ,TRUE,FALSE
"10692",827.12,JEEP Compass 1.3 T PHEV Summit Sky AWD,52950,Tageszulassung,100,240,Automatikgetriebe,Hybrid,8620 Wetzikon & 8645 Rapperswil-Jona,2023-11-17,JEEP ,Compass ,Compass 1.3 ,TRUE,FALSE
"10693",827.13,FERRARI 296 GTB,420000,04.2023,1'100,830,Automatikgetriebe,Hybrid,4052 Basel,2023-11-17,FERRARI ,296 ,296 ,TRUE,FALSE
"10694",827.14,BMW M5 xDrive First Edition M Driver's Package (CH),109900,07.2020,18'200,600,Automatikgetriebe,Benzin,5702 Niederlenz,2023-11-17,BMW ,M5 ,M5 xDrive ,TRUE,FALSE
"10695",827.15,PORSCHE PANAMERA 4 Sport Turismo,146900,Neues Fahrzeug,1,330,Automatikgetriebe,Benzin,6915 Pambio-Noranco,2023-11-17,PORSCHE ,PANAMERA ,PANAMERA 4 ,TRUE,FALSE
"10696",827.16,PORSCHE TAYCAN GTS Sport Turismo,153900,Neues Fahrzeug,1,598,Automatikgetriebe,Elektro,1218 Le Grand-Saconnex / Genève,2023-11-17,PORSCHE ,TAYCAN ,TAYCAN GTS ,TRUE,FALSE
"10697",827.17,BMW M235i Gran Coupé xDrive,42900,06.2020,51'000,306,Automatikgetriebe,Benzin,6500 Bellinzona,2023-11-17,BMW ,M235i ,M235i Gran ,TRUE,FALSE
"10698",827.18,DS AUTOMOBILES DS4 1.6 E.T. CrossRivoli,51486,01.2023,21'000,,Automatikgetriebe,,2022 Bevaix,2023-11-17,DS ,AUTOMOBILES ,AUTOMOBILES DS4 ,TRUE,FALSE
"10699",827.19,BMW 530e xDr Tour PureM Sport,62999,07.2022,23'900,184,Automatikgetriebe,Hybrid,4147 Aesch,2023-11-17,BMW ,530e ,530e xDr ,TRUE,FALSE
"10700",827.20,SKODA Karoq 1.5 TSI ACT Style DSG,22900,05.2018,76'032,150,Automatikgetriebe,Benzin,4143 Dornach,2023-11-17,SKODA ,Karoq ,Karoq 1.5 ,TRUE,FALSE
"10701",828.1,FIAT 1500 Spider,27900,04.1965,26'000,0,Handschaltung,Benzin,3012 Bern,2023-11-17,FIAT ,1500 ,1500 ,TRUE,FALSE
"10702",828.2,MERCEDES-BENZ S 500 L 4Matic 7G-Tronic,13800,01.2007,178'000,388,Automatikgetriebe,Benzin,6260 Reiden,2023-11-17,MERCEDES-BENZ ,S ,S 500 ,TRUE,FALSE
"10703",828.3,CHEVROLET Corvette 5.7 Convertible,19990,09.1993,46'455,246,Automatikgetriebe,Benzin,9442 Berneck,2023-11-17,CHEVROLET ,Corvette ,Corvette 5.7 ,TRUE,FALSE
"10704",828.4,AUDI A6 Avant 40 TDI Sport quattro S-tronic,64900,08.2020,60'000,204,Automatikgetriebe,Diesel,6340 Baar,2023-11-17,AUDI ,A6 ,A6 Avant ,TRUE,FALSE
"10705",828.5,VW Käfer 1300,48000,04.1968,300,44,Handschaltung,Benzin,8932 Mettmenstetten ,2023-11-17,VW ,Käfer ,Käfer ,TRUE,FALSE
"10706",828.6,MASERATI Biturbo 2.5,15800,12.1985,61'000,181,Handschaltung,Benzin,8500 Frauenfeld,2023-11-17,MASERATI ,Biturbo ,Biturbo ,TRUE,FALSE
"10707",828.7,MERCEDES-BENZ 560 SEL,22500,07.1986,144'000,242,Automatikgetriebe,Benzin,8173 Neerach,2023-11-17,MERCEDES-BENZ ,560 ,560 ,TRUE,FALSE
"10708",828.8,MERCEDES-BENZ SL 350,27000,09.2003,33'000,245,Automatikgetriebe,Benzin,8259 Kaltenbach,2023-11-17,MERCEDES-BENZ ,SL ,SL ,TRUE,FALSE
"10709",828.9,JAGUAR XK120,145000,01.1952,5'800,,Handschaltung,,8200 Schaffhausen,2023-11-17,JAGUAR ,"","",TRUE,FALSE
"10710",828.10,LAND ROVER Defender 110 SW 2.5 Td5 Black Edition,30500,08.2006,160'000,122,Handschaltung,Diesel,1095 Lutry,2023-11-17,LAND ,ROVER ,ROVER Defender ,TRUE,FALSE
"10711",828.11,AUDI Q5 2.0 TDI sport quattro S-tronic,32900,11.2018,100'643,190,Automatikgetriebe,Diesel,4143 Dornach,2023-11-17,AUDI ,Q5 ,Q5 2.0 ,TRUE,FALSE
"10712",828.12,BMW X1 sDrive 18i Steptronic M Sport DSK,34900,10.2021,31'500,136,Automatikgetriebe,Benzin,6500 Bellinzona,2023-11-17,BMW ,X1 ,X1 sDrive ,TRUE,FALSE
"10713",828.13,AUDI RSQ8  quattro tiptronic,149900,05.2022,25'900,600,Automatikgetriebe,Benzin,6467 Schattdorf,2023-11-17,AUDI ,RSQ8 ,RSQ8  ,TRUE,FALSE
"10714",828.14,BMW X6 xDrive 40d Steptronic,34900,09.2015,149'300,313,Automatikgetriebe,Diesel,6343 Holzhäusern,2023-11-17,BMW ,X6 ,X6 xDrive ,TRUE,FALSE
"10715",828.15,MERCEDES-BENZ C 43 AMG 4Matic,49900,01.2019,69'800,390,Automatikgetriebe,Benzin,3930 Visp,2023-11-17,MERCEDES-BENZ ,C ,C 43 ,TRUE,FALSE
"10716",828.16,VW ID.3 Pro Performance 58kWh 1ST Max,34900,09.2020,25'000,204,Automatikgetriebe,Elektro,6760 Faido,2023-11-17,VW ,ID.3 ,ID.3 Pro ,TRUE,FALSE
"10717",828.17,AUDI Q3 45 TFSI S line quattro S-tronic,46900,08.2019,49'100,230,Automatikgetriebe,Benzin,6760 Faido,2023-11-17,AUDI ,Q3 ,Q3 45 ,TRUE,FALSE
"10718",828.18,BMW M135i xDrive,65500,Neues Fahrzeug,100,306,Automatikgetriebe,Benzin,7323 Wangs,2023-11-17,BMW ,M135i ,M135i ,TRUE,FALSE
"10719",828.19,FORD Fiesta 1.6 EcoB ST-2,11990,02.2014,113'456,182,Handschaltung,Benzin,8547 Gachnang,2023-11-17,FORD ,Fiesta ,Fiesta 1.6 ,TRUE,FALSE
"10720",828.20,FORD Kuga 2.0 TDCi Titanium S 4WD PowerShift,15980,10.2014,111'000,163,Automatikgetriebe,Diesel,8262 Ramsen,2023-11-17,FORD ,Kuga ,Kuga 2.0 ,TRUE,FALSE
"10721",829.1,PORSCHE Panamera Turbo 4.8 PDK Techart Grand GT,99000,02.2010,73'999,600,Automatikgetriebe,Benzin,6340 Baar,2023-11-17,PORSCHE ,Panamera ,Panamera Turbo ,TRUE,FALSE
"10722",829.2,MERCEDES-BENZ SLK 200 Kompressor Final Edition,20900,11.2004,33'700,163,Handschaltung,Benzin,6234 Triengen,2023-11-17,MERCEDES-BENZ ,SLK ,SLK 200 ,TRUE,FALSE
"10723",829.3,RADICAL RXC Turbo,380000,12.2015,1'800,431,Handschaltung,Benzin,6000 Luzern,2023-11-17,RADICAL ,RXC ,RXC ,TRUE,FALSE
"10724",829.4,PORSCHE Panamera GTS 4.8 PDK,79900,12.2015,42'000,441,Automatikgetriebe,Benzin,3011 Bern,2023-11-17,PORSCHE ,Panamera ,Panamera GTS ,TRUE,FALSE
"10725",829.5,PORSCHE 928,22000,02.1979,145'000,241,Automatikgetriebe,Benzin,6832 Seseglio,2023-11-17,PORSCHE ,"","",TRUE,FALSE
"10726",829.6,BMW M3 Coupé,49900,03.2002,200'000,343,Automatikgetriebe,Benzin,3322 Urtenen- Schönbühl,2023-11-17,BMW ,M3 ,M3 ,TRUE,FALSE
"10727",829.7,MG MGF 1.8i,7150,05.1999,128'000,120,Handschaltung,Benzin,8302 Kloten,2023-11-17,MG ,MGF ,MGF ,TRUE,FALSE
"10728",829.8,AUSTIN-HEALEY,18500,02.1972,12'300,58,Handschaltung,Benzin,3235 Erlach,2023-11-17,"","","",TRUE,FALSE
"10729",829.9,CITROEN C3 1.6 16V BlueHDi Attraction,8800,07.2015,105'972,75,Handschaltung,Diesel,6340 Baar,2023-11-17,CITROEN ,C3 ,C3 1.6 ,TRUE,FALSE
"10730",829.10,CITROEN C1 1.0 e-VTi Stop&Start Feel,6900,04.2016,83'500,69,Handschaltung,Benzin,6340 Baar,2023-11-17,CITROEN ,C1 ,C1 1.0 ,TRUE,FALSE
"10731",829.11,VOLVO XC60 2.4 D5 Mom. R-Design AWD S/S,25990,06.2016,105'400,220,Automatikgetriebe,Diesel,4613 Rickenbach,2023-11-17,VOLVO ,XC60 ,XC60 2.4 ,TRUE,FALSE
"10732",829.12,BMW M850i xDrive,77900,03.2020,35'200,530,Automatikgetriebe,Benzin,3172 Bern-Niederwangen,2023-11-17,BMW ,M850i ,M850i ,TRUE,FALSE
"10733",829.13,BMW 750Ld xDrive,69900,03.2019,92'100,400,Automatikgetriebe,Diesel,"5317 Hettenschwil, Gibriststrasse 5",2023-11-17,BMW ,750Ld ,750Ld ,TRUE,FALSE
"10734",829.14,FIAT 500 e C Swiss Edition,36790,Tageszulassung,100,118,Automatikgetriebe,Elektro,3000 Bern,2023-11-17,FIAT ,500 ,500 e ,TRUE,FALSE
"10735",829.15,BMW X5 xDrive45e M Sport,88900,03.2022,30'200,394,Automatikgetriebe,Hybrid,8645 Rapperswil-Jona,2023-11-17,BMW ,X5 ,X5 xDrive45e ,TRUE,FALSE
"10736",829.16,NISSAN Juke 1.6 FHEV N-Connecta,33250,09.2023,3'000,141,Automatikgetriebe,Hybrid,1227 Carouge (GE),2023-11-17,NISSAN ,Juke ,Juke 1.6 ,TRUE,FALSE
"10737",829.17,MERCEDES-BENZ GLC 300 AMG Line 4Matic,59900,05.2022,47'000,258,Automatikgetriebe,Benzin,1227 Genève-Carouge,2023-11-17,MERCEDES-BENZ ,GLC ,GLC 300 ,TRUE,FALSE
"10738",829.18,AUDI A4 Avant 2.0 TDI multitronic,20900,01.2015,75'000,150,Automatikgetriebe,Diesel,7310 Bad Ragaz,2023-11-17,AUDI ,A4 ,A4 Avant ,TRUE,FALSE
"10739",829.19,AUDI Q5 55 TFSI e PHEV S line quattro S-tronic,94100,Neues Fahrzeug,30,367,Automatikgetriebe,Hybrid,7310 Bad Ragaz,2023-11-17,AUDI ,Q5 ,Q5 55 ,TRUE,FALSE
"10740",829.20,MERCEDES-BENZ S 580 4Matic Maybach First Class 9G-Tronic,286400,Neues Fahrzeug,100,503,Automatikgetriebe,Benzin,8302 Kloten,2023-11-17,MERCEDES-BENZ ,S ,S 580 ,TRUE,FALSE
"10741",830.1,AUDI A6 Avant 3.0 TFSI V6 quattro S-tronic,21900,12.2014,278'000,333,Automatikgetriebe,Benzin,8233 Bargen,2023-11-17,AUDI ,A6 ,A6 Avant ,TRUE,FALSE
"10742",830.2,ASTON MARTIN V8 Vantage 4.7 S Sportshift,84000,02.2017,3'000,437,Automatikgetriebe,Benzin,8844 Euthal,2023-11-17,ASTON ,MARTIN ,MARTIN V8 ,TRUE,FALSE
"10743",830.3,ROLLS-ROYCE Limousine,95000,07.1933,99'999,0,Handschaltung,Benzin,5426 Lengnau AG,2023-11-17,ROLLS-ROYCE ,"","",TRUE,FALSE
"10744",830.4,TESLA Roadster Sport,129000,12.2010,17'172,290,Automatikgetriebe,Elektro,9470 Buchs SG,2023-11-17,TESLA ,Roadster ,Roadster ,TRUE,FALSE
"10745",830.5,BMW X5 xDrive 30d Steptronic,34500,03.2016,98'100,258,Automatikgetriebe,Diesel,4954 Wyssachen,2023-11-17,BMW ,X5 ,X5 xDrive ,TRUE,FALSE
"10746",830.6,PORSCHE 356 S T6,154500,01.1962,90'000,75,Handschaltung,Benzin,3600 Thun,2023-11-17,PORSCHE ,356 ,356 S ,TRUE,FALSE
"10747",830.7,VW T-Roc 2.0 TDI SCR Sport DSG 4Motion,28750,12.2017,60'000,150,Automatikgetriebe,Diesel,6986 Miglieglia,2023-11-17,VW ,T-Roc ,T-Roc 2.0 ,TRUE,FALSE
"10748",830.8,MERCEDES-BENZ 230 Kleine Heckflosse,25000,04.1967,13'100,0,Handschaltung,Benzin,5452 Oberrohrdorf,2023-11-17,MERCEDES-BENZ ,230 ,230 Kleine ,TRUE,FALSE
"10749",830.9,MERCEDES-BENZ GLE Coupé 43 AMG 4Matic 9G-Tronic,69000,02.2019,30'000,390,Automatikgetriebe,Benzin,4450 Sissach,2023-11-17,MERCEDES-BENZ ,GLE ,GLE Coupé ,TRUE,FALSE
"10750",830.10,"PUCH Steyr Puch Haflinger, Frisch ab MFK, Frisch ab Service!",19999,08.1968,26'200,24,Handschaltung,Benzin,6472 Erstfeld,2023-11-17,PUCH ,Steyr ,Steyr Puch ,TRUE,FALSE
"10751",830.11,FIAT 500 1.4 16V T. Abarth SS,27900,11.2020,28'800,160,Handschaltung,Benzin,1260 Nyon,2023-11-17,FIAT ,500 ,500 1.4 ,TRUE,FALSE
"10752",830.12,SKODA KAROQ 1.5 TSI Style DSG,22890,02.2018,106'100,150,Automatikgetriebe,Benzin,9542 Münchwilen,2023-11-17,SKODA ,KAROQ ,KAROQ 1.5 ,TRUE,FALSE
"10753",830.13,MINI CLUBMAN F54 2.0i Cooper S,20890,05.2016,76'600,192,Automatikgetriebe,Benzin,9542 Münchwilen,2023-11-17,MINI ,CLUBMAN ,CLUBMAN F54 ,TRUE,FALSE
"10754",830.14,MERCEDES-BENZ CLA 220 d Urban Shooting Brake,26890,01.2018,59'300,177,Automatikgetriebe,Diesel,9542 Münchwilen,2023-11-17,MERCEDES-BENZ ,CLA ,CLA 220 ,TRUE,FALSE
"10755",830.15,VW Scirocco 2.0 TSI DSG,18900,09.2014,118'100,220,Automatikgetriebe,Benzin,8712 Stäfa,2023-11-17,VW ,Scirocco ,Scirocco 2.0 ,TRUE,FALSE
"10756",830.16,BMW X5 xDrive 48V 30d M Sport Steptronic,78900,07.2021,31'600,285,Automatikgetriebe,Diesel,5014 Gretzenbach,2023-11-17,BMW ,X5 ,X5 xDrive ,TRUE,FALSE
"10757",830.17,VW Golf 2.0 TDI Comfortline 4Motion,19900,11.2016,94'600,150,Handschaltung,Diesel,1920 Martigny,2023-11-17,VW ,Golf ,Golf 2.0 ,TRUE,FALSE
"10758",830.18,CUPRA Ateca 2.0TSI Inicio 4Drive DSG,48900,Neues Fahrzeug,35,190,Automatikgetriebe,Benzin,6010 Kriens LU,2023-11-17,CUPRA ,Ateca ,Ateca 2.0TSI ,TRUE,FALSE
"10759",830.19,SKODA Kodiaq 2.0 TDI CR SportLine 4x4 DSG,63200,Neues Fahrzeug,10,200,Automatikgetriebe,Diesel,9050 Appenzell,2023-11-17,SKODA ,Kodiaq ,Kodiaq 2.0 ,TRUE,FALSE
"10760",830.20,SKODA Enyaq Coupé RS iV 80 4x4,61980,Neues Fahrzeug,10,299,Automatikgetriebe,Elektro,9050 Appenzell,2023-11-17,SKODA ,Enyaq ,Enyaq Coupé ,TRUE,FALSE
"10761",835.1,AC Cobra Dax 327,129000,05.1971,67'000,0,Handschaltung,Benzin,5444 Künten,2023-11-17,AC ,Cobra ,Cobra Dax ,TRUE,FALSE
"10762",835.2,MASERATI 3200 GT,23950,02.2002,85'000,370,Automatikgetriebe,Benzin,9016 St. Gallen,2023-11-17,MASERATI ,3200 ,3200 ,TRUE,FALSE
"10763",835.3,PORSCHE 911 Turbo,90000,07.2009,88'000,480,Handschaltung,Benzin,1260 Nyon,2023-11-17,PORSCHE ,911 ,911 ,TRUE,FALSE
"10764",835.4,BMW 218d xDrive Gran Tourer Swiss Adv. Sport Stept.,27500,01.2019,115'000,150,Automatikgetriebe,Diesel,3960 Sierre,2023-11-17,BMW ,218d ,218d xDrive ,TRUE,FALSE
"10765",835.5,MERCEDES-BENZ S 600 Maybach 7G-Tronic,82000,06.2015,88'500,530,Automatikgetriebe,Benzin,9490 Vaduz,2023-11-17,MERCEDES-BENZ ,S ,S 600 ,TRUE,FALSE
"10766",835.6,BMW 530xd Touring Steptronic,23500,07.2010,240'000,231,Automatikgetriebe,Diesel,8400 Winterthur ,2023-11-17,BMW ,530xd ,530xd Touring ,TRUE,FALSE
"10767",835.7,MERCEDES-BENZ V 250 d Swiss Edition extralang 4M 7G-Tronic,65000,06.2018,166'000,190,Automatikgetriebe,Diesel,1196 Gland,2023-11-17,MERCEDES-BENZ ,V ,V 250 ,TRUE,FALSE
"10768",835.8,ASTON MARTIN DBS Volante Touchtronic 2,153900,12.2010,17'900,517,Automatikgetriebe,Benzin,9606 Bütschwil,2023-11-17,ASTON ,MARTIN ,MARTIN DBS ,TRUE,FALSE
"10769",835.9,MERCEDES-BENZ E 63 CGI AMG 7G-Tronic,69000,10.2011,98'999,525,Automatikgetriebe,Benzin,8192 Glattfelden,2023-11-17,MERCEDES-BENZ ,E ,E 63 ,TRUE,FALSE
"10770",835.10,INNOCENTI MINI 1300,28000,05.1974,92'254,33,,Benzin,1202 Genève,2023-11-17,INNOCENTI ,MINI ,MINI ,TRUE,FALSE
"10771",835.11,KIA CEED 1.5 T-GDI GT Line DCT,29989,Neues Fahrzeug,5,160,Automatikgetriebe,Benzin,5610 Wohlen (AG),2023-11-17,KIA ,CEED ,CEED 1.5 ,TRUE,FALSE
"10772",835.12,KIA CEED 1.5 T-GDI GT Line DCT,29989,Neues Fahrzeug,5,160,Automatikgetriebe,Benzin,5610 Wohlen (AG),2023-11-17,KIA ,CEED ,CEED 1.5 ,TRUE,FALSE
"10773",835.13,KIA CEED 1.5 T-GDI GT Line DCT,29989,Neues Fahrzeug,5,160,Automatikgetriebe,Benzin,5610 Wohlen (AG),2023-11-17,KIA ,CEED ,CEED 1.5 ,TRUE,FALSE
"10774",835.14,KIA CEED 1.5 T-GDI GT Line DCT,29989,Neues Fahrzeug,6,160,Automatikgetriebe,Benzin,5610 Wohlen (AG),2023-11-17,KIA ,CEED ,CEED 1.5 ,TRUE,FALSE
"10775",835.15,FORD Ranger Limited 2.0 Eco Blue 4x4,47900,Neues Fahrzeug,1,170,Handschaltung,Diesel,8834 Schindellegi-Feusisberg,2023-11-17,FORD ,Ranger ,Ranger Limited ,TRUE,FALSE
"10776",835.16,VW Golf 1.4 TSI PHEV Style,26500,04.2021,12'900,204,Automatikgetriebe,Hybrid,8404 Winterthur,2023-11-17,VW ,Golf ,Golf 1.4 ,TRUE,FALSE
"10777",835.17,PORSCHE 911 Carrera 4 PDK,159000,11.2023,1,385,Automatikgetriebe,Benzin,8834 Schindellegi-Feusisberg,2023-11-17,PORSCHE ,911 ,911 Carrera ,TRUE,FALSE
"10778",835.18,MERCEDES-BENZ CLA 45 S AMG 4Matic+ 8G-DCT,71990,01.2023,13'850,422,Automatikgetriebe,Benzin,8865 Bilten,2023-11-17,MERCEDES-BENZ ,CLA ,CLA 45 ,TRUE,FALSE
"10779",835.19,VW Golf 1.4 TSI PHEV GTE,25400,12.2020,16'500,245,Automatikgetriebe,Hybrid,8404 Winterthur,2023-11-17,VW ,Golf ,Golf 1.4 ,TRUE,FALSE
"10780",835.20,VW Arteon Limousine 2.0 TSI R 4Motion DSG,47990,09.2022,6'300,320,Automatikgetriebe,Benzin,8865 Bilten,2023-11-17,VW ,Arteon ,Arteon Limousine ,TRUE,FALSE
"10781",836.1,JAGUAR MK 2,28900,08.1960,121'000,0,Handschaltung,Benzin,9056 Gais,2023-11-17,JAGUAR ,MK ,MK ,TRUE,FALSE
"10782",836.2,JAGUAR XK120 SE,140000,10.1953,14'931,180,Handschaltung,Benzin,7430 Thusis,2023-11-17,JAGUAR ,XK120 ,XK120 ,TRUE,FALSE
"10783",836.3,TESLA Model X 100 D,86950,11.2017,75'000,525,Automatikgetriebe,Elektro,8032 Zürich,2023-11-17,TESLA ,Model ,Model X ,TRUE,FALSE
"10784",836.4,PORSCHE Cayman GT4,97300,03.2016,18'500,385,Handschaltung,Benzin,6900 Lugano,2023-11-17,PORSCHE ,Cayman ,Cayman ,TRUE,FALSE
"10785",836.5,PORSCHE Cayenne S,14900,06.2007,120'000,385,Automatikgetriebe,Benzin,8952 Schlieren,2023-11-17,PORSCHE ,Cayenne ,Cayenne ,TRUE,FALSE
"10786",836.6,LAND ROVER Defender 110 2.2 TD4 Station Wagon,54000,05.2012,114'000,122,Handschaltung,Diesel,6900 Lugano,2023-11-17,LAND ,ROVER ,ROVER Defender ,TRUE,FALSE
"10787",836.7,MERCEDES-BENZ CLK 200 Kompressor Elégance,4900,09.2005,270'000,163,Automatikgetriebe,Benzin,8006 Zürich,2023-11-17,MERCEDES-BENZ ,CLK ,CLK 200 ,TRUE,FALSE
"10788",836.8,BENTLEY S1 Saloon,49000,11.1955,54'000,0,Automatikgetriebe,Benzin,8472 Seuzach,2023-11-17,BENTLEY ,S1 ,S1 ,TRUE,FALSE
"10789",836.9,MORGAN 4/4,37800,01.1980,21'384,84,Handschaltung,Benzin,8600 Dübendorf,2023-11-17,MORGAN ,"","",TRUE,FALSE
"10790",836.10,BMW Z3 1.8i Roadster,9900,06.1996,69'900,140,Handschaltung,Benzin,8450 Andelfingen,2023-11-17,BMW ,Z3 ,Z3 1.8i ,TRUE,FALSE
"10791",836.11,SKODA Enyaq iV 60,47900,Neues Fahrzeug,50,180,Automatikgetriebe,Elektro,5412 Gebenstorf,2023-11-17,SKODA ,Enyaq ,Enyaq iV ,TRUE,FALSE
"10792",836.12,BMW X5 xDrive 48V 30d M Sport Steptronic,79990,05.2022,18'400,285,Automatikgetriebe,Diesel,8865 Bilten,2023-11-17,BMW ,X5 ,X5 xDrive ,TRUE,FALSE
"10793",836.13,VW Tiguan 2.0 TSI Sport&Style 4Motion DSG,16400,04.2013,140'000,211,Automatikgetriebe,Benzin,8370 Sirnach,2023-11-17,VW ,Tiguan ,Tiguan 2.0 ,TRUE,FALSE
"10794",836.14,TOYOTA Yaris 1.5 VVT-i Hybrid Style Selection e-CVT,18890,05.2020,61'500,101,Automatikgetriebe,Hybrid,4923 WYNAU (BE),2023-11-17,TOYOTA ,Yaris ,Yaris 1.5 ,TRUE,FALSE
"10795",836.15,VW Touran 1.5 TSI EVO Highline DSG,38900,Neues Fahrzeug,20,150,Automatikgetriebe,Benzin,6340 Baar,2023-11-17,VW ,Touran ,Touran 1.5 ,TRUE,FALSE
"10796",836.16,FIAT 500C 1.4 16V Turbo Abarth Dualogic,10890,04.2012,119'600,140,Automatikgetriebe,Benzin,4923 WYNAU (BE),2023-11-17,FIAT ,500C ,500C 1.4 ,TRUE,FALSE
"10797",836.17,BMW X3 xDrive 48V 20d M Sport,58900,01.2023,17'700,190,Automatikgetriebe,Diesel,3645 Gwatt (Thun),2023-11-17,BMW ,X3 ,X3 xDrive ,TRUE,FALSE
"10798",836.18,FORD TOURNEO CUSTOM Sport 320 L1 2.0 TDCi,62080,Neues Fahrzeug,12,170,Automatikgetriebe,Diesel,9000 St. Gallen,2023-11-17,FORD ,TOURNEO ,TOURNEO CUSTOM ,TRUE,FALSE
"10799",836.19,FORD Kuga 2.0 EcoBlue ST-Line X 4x4,34900,06.2021,42'500,190,Automatikgetriebe,Diesel,9000 St. Gallen,2023-11-17,FORD ,Kuga ,Kuga 2.0 ,TRUE,FALSE
"10800",836.20,PORSCHE 911 Carrera,86890,07.1986,124'800,231,Handschaltung,Benzin,1212 Grand-Lancy,2023-11-17,PORSCHE ,911 ,911 ,TRUE,FALSE
"10801",837.1,FORD Explorer 3.0 V6 Plug-in Hybrid ST-Line,74790,09.2022,20'000,363,Automatikgetriebe,Hybrid,8587 Oberaach,2023-11-17,FORD ,Explorer ,Explorer 3.0 ,TRUE,FALSE
"10802",837.2,BMW 530d xDrive Touring Steptronic,10900,09.2012,267'900,258,Automatikgetriebe,Diesel,8854 Siebnen,2023-11-17,BMW ,530d ,530d xDrive ,TRUE,FALSE
"10803",837.3,OPEL Mokka e Ultimate,39900,Neues Fahrzeug,20,136,Automatikgetriebe,Elektro,1523 Granges-Marnand,2023-11-17,OPEL ,Mokka ,Mokka e ,TRUE,FALSE
"10804",837.4,SKODA Octavia Combi 2.0 TDI L&K 4x4 DSG,22900,12.2017,72'000,184,Automatikgetriebe,Diesel,8907 Wettswil,2023-11-17,SKODA ,Octavia ,Octavia Combi ,TRUE,FALSE
"10805",837.5,SKODA Enyaq Coupé RS iV 80 4x4,49900,12.2022,6'500,299,Automatikgetriebe,Elektro,8907 Wettswil,2023-11-17,SKODA ,Enyaq ,Enyaq Coupé ,TRUE,FALSE
"10806",837.6,SKODA Karoq 1.5 TSI ACT Style DSG,27400,05.2019,64'500,150,Automatikgetriebe,Benzin,8907 Wettswil,2023-11-17,SKODA ,Karoq ,Karoq 1.5 ,TRUE,FALSE
"10807",837.7,VW Tiguan 2.0 TDI BlueMotion R-Line 4Motion DSG,19990,07.2016,89'400,150,Automatikgetriebe,Diesel,1162 Eysins,2023-11-17,VW ,Tiguan ,Tiguan 2.0 ,TRUE,FALSE
"10808",837.8,VW Touareg 3.0 TDI R Line Tiptronic,49900,06.2018,47'800,286,Automatikgetriebe,Diesel,8233 Bargen (SH)  (35 min von Zürich),2023-11-17,VW ,Touareg ,Touareg 3.0 ,TRUE,FALSE
"10809",837.9,VOLVO XC60 2.0 D5 Inscription AWD,32896,09.2018,135'188,235,Automatikgetriebe,Diesel,3018 Bern,2023-11-17,VOLVO ,XC60 ,XC60 2.0 ,TRUE,FALSE
"10810",837.10,MINI Countryman Cooper S ALL4,9990,05.2012,108'340,184,Handschaltung,Benzin,8580 Amriswil,2023-11-17,MINI ,Countryman ,Countryman Cooper ,TRUE,FALSE
"10811",837.11,CITROEN C3 Aircross 1.2i PureTech Swiss Edition+ EAT6,26950,Neues Fahrzeug,30,131,Automatikgetriebe,Benzin,9242 Oberuzwil,2023-11-17,CITROEN ,C3 ,C3 Aircross ,TRUE,FALSE
"10812",837.12,MINI Cooper S Multitone Edition Steptronic DKG,42900,06.2023,5'400,178,Automatikgetriebe,Benzin,1530 Payerne,2023-11-17,MINI ,Cooper ,Cooper S ,TRUE,FALSE
"10813",837.13,FIAT 500 electric Icon,24900,06.2022,21'530,118,Automatikgetriebe,Elektro,8554 Bonau Wigoltingen,2023-11-17,FIAT ,500 ,500 electric ,TRUE,FALSE
